Year,ID,Realization,Instance,NAO Index,NAO Anomaly
1981,r2.0i1.0,2,1,23.068603515625,-3.0748317552649453
1981,r2.0i2.0,2,2,22.31671142578125,-3.9479622218919843
1981,r3.0i1.0,3,1,26.3758544921875,-0.3899403447690233
1981,r3.0i2.0,3,2,24.94903564453125,-0.40393729831861336
1981,r4.0i1.0,4,1,26.96490478515625,0.47777656886888664
1981,r4.0i2.0,4,2,23.6519775390625,-2.4281934655230977
1981,r5.0i1.0,5,1,22.06719970703125,-3.9146967348845116
1981,r5.0i2.0,5,2,24.79461669921875,-1.0817419964334256
1981,r6.0i1.0,6,1,25.5836181640625,-0.4073884383491837
1981,r6.0i2.0,6,2,24.5738525390625,-1.3397455630095116
1981,r7.0i1.0,7,1,26.72393798828125,-0.19821565047554301
1981,r7.0i2.0,7,2,28.93365478515625,2.7005708113960587
1981,r8.0i1.0,8,1,26.2269287109375,-0.07770040760869534
1981,r8.0i2.0,8,2,29.498046875,3.0740382982336953
1981,r9.0i1.0,9,1,22.21185302734375,-4.352596117102582
1981,r9.0i2.0,9,2,28.09771728515625,2.0377528978430703
1981,r10.0i1.0,10,1,23.49700927734375,-2.673717996348504
1981,r10.0i2.0,10,2,21.64593505859375,-4.707634967306387
1982,r1.0i1.0,1,1,22.95831298828125,-4.081370478091031
1982,r1.0i2.0,1,2,26.1513671875,-0.23188980765964828
1982,r2.0i1.0,2,1,27.3646240234375,1.2211887525475547
1982,r2.0i2.0,2,2,29.103271484375,2.8385978367017657
1982,r3.0i1.0,3,1,27.86309814453125,1.0973033075747267
1982,r3.0i2.0,3,2,29.78973388671875,4.436760943868887
1982,r4.0i1.0,4,1,27.03106689453125,0.5439386782438866
1982,r4.0i2.0,4,2,26.05474853515625,-0.02542246942934767
1982,r5.0i1.0,5,1,25.63787841796875,-0.34401802394701164
1982,r5.0i2.0,5,2,23.1790771484375,-2.6972815472146756
1982,r6.0i1.0,6,1,25.83782958984375,-0.1531770125679337
1982,r6.0i2.0,6,2,26.18231201171875,0.26871390964673836
1982,r7.0i1.0,7,1,28.20098876953125,1.278835130774457
1982,r7.0i2.0,7,2,29.642822265625,3.4097382918648087
1982,r8.0i1.0,8,1,27.984619140625,1.6799900220788047
1982,r8.0i2.0,8,2,28.65875244140625,2.2347438646399453
1982,r9.0i1.0,9,1,28.60791015625,2.043461011803668
1982,r9.0i2.0,9,2,24.4334716796875,-1.6264927076256797
1982,r10.0i1.0,10,1,24.9046630859375,-1.266064187754754
1982,r10.0i2.0,10,2,30.31195068359375,3.9583806576936134
1983,r1.0i1.0,1,1,26.338623046875,-0.7010604194972814
1983,r1.0i2.0,1,2,30.17767333984375,3.7944163446841017
1983,r2.0i1.0,2,1,27.72308349609375,1.5796482252038047
1983,r2.0i2.0,2,2,27.21380615234375,0.9491325046705157
1983,r3.0i1.0,3,1,24.6865234375,-2.0792713994565233
1983,r3.0i2.0,3,2,29.8369140625,4.483941119650137
1983,r4.0i1.0,4,1,27.84747314453125,1.3603449282438866
1983,r4.0i2.0,4,2,29.60626220703125,3.5260912024456523
1983,r5.0i1.0,5,1,23.8568115234375,-2.1250849184782616
1983,r5.0i2.0,5,2,26.27838134765625,0.4020226520040744
1983,r6.0i1.0,6,1,23.78271484375,-2.2082917586616837
1983,r6.0i2.0,6,2,28.71990966796875,2.8063115658967384
1983,r7.0i1.0,7,1,28.039306640625,1.117153001868207
1983,r7.0i2.0,7,2,26.60198974609375,0.3689057723335587
1983,r8.0i1.0,8,1,26.74041748046875,0.43578836192255466
1983,r8.0i2.0,8,2,29.21533203125,2.7913234544836953
1983,r9.0i1.0,9,1,24.20355224609375,-2.360896898352582
1983,r9.0i2.0,9,2,27.80560302734375,1.7456386400305703
1983,r10.0i1.0,10,1,31.40899658203125,5.238269308338996
1983,r10.0i2.0,10,2,19.77691650390625,-6.576653521993887
1984,r1.0i1.0,1,1,26.31488037109375,-0.7248030952785314
1984,r1.0i2.0,1,2,25.30181884765625,-1.0814381475033983
1984,r2.0i1.0,2,1,22.6317138671875,-3.5117214037024453
1984,r2.0i2.0,2,2,28.24078369140625,1.9761100437330157
1984,r3.0i1.0,3,1,31.7701416015625,5.004346764605977
1984,r3.0i2.0,3,2,29.8082275390625,4.455254596212637
1984,r4.0i1.0,4,1,26.881591796875,0.39446358058763664
1984,r4.0i2.0,4,2,30.228515625,4.148344620414402
1984,r5.0i1.0,5,1,26.51361083984375,0.5317143979279884
1984,r5.0i2.0,5,2,25.64166259765625,-0.2346960979959256
1984,r6.0i1.0,6,1,27.0439453125,1.0529387100883163
1984,r6.0i2.0,6,2,28.4193115234375,2.5057134213654884
1984,r7.0i1.0,7,1,25.25054931640625,-1.671604322350543
1984,r7.0i2.0,7,2,26.39434814453125,0.1612641707710587
1984,r8.0i1.0,8,1,26.8922119140625,0.5875827955163047
1984,r8.0i2.0,8,2,27.729248046875,1.3052394701086953
1984,r9.0i1.0,9,1,24.323486328125,-2.240962816321332
1984,r9.0i2.0,9,2,28.36407470703125,2.3041103197180703
1984,r10.0i1.0,10,1,25.606201171875,-0.564526101817254
1984,r10.0i2.0,10,2,27.2174072265625,0.8638372006623634
1985,r1.0i1.0,1,1,26.646728515625,-0.3929549507472814
1985,r1.0i2.0,1,2,28.6744384765625,2.2911814814028517
1985,r2.0i1.0,2,1,25.11163330078125,-1.0318019701086953
1985,r2.0i2.0,2,2,28.21533203125,1.9506583835767657
1985,r3.0i1.0,3,1,26.60546875,-0.16032608695652328
1985,r3.0i2.0,3,2,28.9415283203125,3.5885553774626366
1985,r4.0i1.0,4,1,24.13897705078125,-2.3481511655061134
1985,r4.0i2.0,4,2,28.49810791015625,2.4179369055706523
1985,r5.0i1.0,5,1,19.4822998046875,-6.499596637228262
1985,r5.0i2.0,5,2,28.79241943359375,2.9160607379415744
1985,r6.0i1.0,6,1,28.031494140625,2.0404875382133163
1985,r6.0i2.0,6,2,24.39129638671875,-1.5223017153532616
1985,r7.0i1.0,7,1,29.0247802734375,2.102626634680707
1985,r7.0i2.0,7,2,31.11651611328125,4.883432139521059
1985,r8.0i1.0,8,1,28.87109375,2.5664646314538047
1985,r8.0i2.0,8,2,26.147216796875,-0.27679177989130466
1985,r9.0i1.0,9,1,26.923828125,0.359378980553668
1985,r9.0i2.0,9,2,28.08245849609375,2.0224941087805703
1985,r10.0i1.0,10,1,26.88311767578125,0.712390402088996
1985,r10.0i2.0,10,2,24.35430908203125,-1.9992609438688866
1986,r1.0i1.0,1,1,25.9793701171875,-1.0603133491847814
1986,r1.0i2.0,1,2,28.64166259765625,2.2584056024966017
1986,r2.0i1.0,2,1,28.45196533203125,2.3085300611413047
1986,r2.0i2.0,2,2,25.57806396484375,-0.6866096828294843
1986,r3.0i1.0,3,1,27.0809326171875,0.3151377802309767
1986,r3.0i2.0,3,2,23.76519775390625,-1.5877751889436134
1986,r4.0i1.0,4,1,26.62969970703125,0.14257149074388664
1986,r4.0i2.0,4,2,25.47210693359375,-0.6080640709918477
1986,r5.0i1.0,5,1,24.12493896484375,-1.8569574770720116
1986,r5.0i2.0,5,2,23.8377685546875,-2.0385901409646756
1986,r6.0i1.0,6,1,25.64892578125,-0.3420808211616837
1986,r6.0i2.0,6,2,24.4903564453125,-1.4232416567595116
1986,r7.0i1.0,7,1,25.83721923828125,-1.084934400475543
1986,r7.0i2.0,7,2,24.07177734375,-2.1613066300101913
1986,r8.0i1.0,8,1,25.266845703125,-1.0377834154211953
1986,r8.0i2.0,8,2,25.84625244140625,-0.5777561353600547
1986,r9.0i1.0,9,1,27.0394287109375,0.474979566491168
1986,r9.0i2.0,9,2,26.76416015625,0.7041957689368203
1986,r10.0i1.0,10,1,22.87188720703125,-3.298840066661004
1986,r10.0i2.0,10,2,25.88861083984375,-0.46495918605638664
1987,r1.0i1.0,1,1,30.46551513671875,3.4258316703464686
1987,r1.0i2.0,1,2,28.24884033203125,1.8655833368716017
1987,r2.0i1.0,2,1,26.5965576171875,0.45312234629755466
1987,r2.0i2.0,2,2,26.09539794921875,-0.1692756984544843
1987,r3.0i1.0,3,1,29.59136962890625,2.8255747919497267
1987,r3.0i2.0,3,2,22.8966064453125,-2.4563664975373634
1987,r4.0i1.0,4,1,24.80792236328125,-1.6792058530061134
1987,r4.0i2.0,4,2,24.7313232421875,-1.3488477623980977
1987,r5.0i1.0,5,1,24.05029296875,-1.9316034731657616
1987,r5.0i2.0,5,2,25.0965576171875,-0.7798010784646756
1987,r6.0i1.0,6,1,26.4210205078125,0.4300139054008163
1987,r6.0i2.0,6,2,30.79681396484375,4.883215862771738
1987,r7.0i1.0,7,1,22.60491943359375,-4.317234205163043
1987,r7.0i2.0,7,2,27.61383056640625,1.3807465926460587
1987,r8.0i1.0,8,1,28.86383056640625,2.5592014478600547
1987,r8.0i2.0,8,2,27.13037109375,0.7063625169836953
1987,r9.0i1.0,9,1,26.0462646484375,-0.518184496008832
1987,r9.0i2.0,9,2,23.7481689453125,-2.3117954420006797
1987,r10.0i1.0,10,1,25.285400390625,-0.885326883067254
1987,r10.0i2.0,10,2,24.08782958984375,-2.2657404360563866
1988,r1.0i1.0,1,1,23.89068603515625,-3.1489974312160314
1988,r1.0i2.0,1,2,24.122802734375,-2.2604542607846483
1988,r2.0i1.0,2,1,21.99847412109375,-4.144961149796195
1988,r2.0i2.0,2,2,25.8040771484375,-0.4605964992357343
1988,r3.0i1.0,3,1,26.621826171875,-0.14396866508152328
1988,r3.0i2.0,3,2,21.79229736328125,-3.5606755795686134
1988,r4.0i1.0,4,1,26.3857421875,-0.10138602878736336
1988,r4.0i2.0,4,2,27.3358154296875,1.2556444251019023
1988,r5.0i1.0,5,1,26.8236083984375,0.8417119565217384
1988,r5.0i2.0,5,2,28.9632568359375,3.0868981402853244
1988,r6.0i1.0,6,1,28.0262451171875,2.0352385147758163
1988,r6.0i2.0,6,2,24.296630859375,-1.6169672426970116
1988,r7.0i1.0,7,1,30.14630126953125,3.224147630774457
1988,r7.0i2.0,7,2,25.48284912109375,-0.7502348526664413
1988,r8.0i1.0,8,1,29.40240478515625,3.0977756666100547
1988,r8.0i2.0,8,2,28.22711181640625,1.8031032396399453
1988,r9.0i1.0,9,1,24.492919921875,-2.071529222571332
1988,r9.0i2.0,9,2,25.68017578125,-0.37978860606317966
1988,r10.0i1.0,10,1,24.809814453125,-1.360912820567254
1988,r10.0i2.0,10,2,28.4222412109375,2.0686711850373634
1989,r1.0i1.0,1,1,26.56805419921875,-0.4716292671535314
1989,r1.0i2.0,1,2,27.0052490234375,0.6219920282778517
1989,r2.0i1.0,2,1,25.02850341796875,-1.1149318529211953
1989,r2.0i2.0,2,2,27.16900634765625,0.9043326999830157
1989,r3.0i1.0,3,1,26.51812744140625,-0.24766739555027328
1989,r3.0i2.0,3,2,25.0113525390625,-0.34162040378736336
1989,r4.0i1.0,4,1,21.518310546875,-4.968817669412363
1989,r4.0i2.0,4,2,27.02557373046875,0.9454027258831523
1989,r5.0i1.0,5,1,28.01800537109375,2.0361089291779884
1989,r5.0i2.0,5,2,25.308349609375,-0.5680090862771756
1989,r6.0i1.0,6,1,29.63104248046875,3.6400358780570663
1989,r6.0i2.0,6,2,28.52691650390625,2.6133184018342384
1989,r7.0i1.0,7,1,29.490478515625,2.568324876868207
1989,r7.0i2.0,7,2,28.82763671875,2.5945527449898087
1989,r8.0i1.0,8,1,28.6771240234375,2.3724949048913047
1989,r8.0i2.0,8,2,30.2291259765625,3.8051173997961953
1989,r9.0i1.0,9,1,27.40423583984375,0.839786695397418
1989,r9.0i2.0,9,2,27.43756103515625,1.3775966478430703
1989,r10.0i1.0,10,1,21.8262939453125,-4.344433328379754
1989,r10.0i2.0,10,2,26.7449951171875,0.39142509128736336
1990,r1.0i1.0,1,1,25.99896240234375,-1.0407210640285314
1990,r1.0i2.0,1,2,27.76953125,1.3862742548403517
1990,r2.0i1.0,2,1,26.32122802734375,0.17779275645380466
1990,r2.0i2.0,2,2,26.69287109375,0.4281974460767657
1990,r3.0i1.0,3,1,26.84539794921875,0.07960311226222672
1990,r3.0i2.0,3,2,25.29730224609375,-0.05567069675611336
1990,r4.0i1.0,4,1,27.587646484375,1.1005182680876366
1990,r4.0i2.0,4,2,26.95428466796875,0.8741136633831523
1990,r5.0i1.0,5,1,26.97174072265625,0.9898442807404884
1990,r5.0i2.0,5,2,24.27008056640625,-1.6062781292459256
1990,r6.0i1.0,6,1,23.05450439453125,-2.9365022078804337
1990,r6.0i2.0,6,2,25.91375732421875,0.0001592221467383581
1990,r7.0i1.0,7,1,22.90118408203125,-4.020969556725543
1990,r7.0i2.0,7,2,28.373291015625,2.1402070418648087
1990,r8.0i1.0,8,1,29.1539306640625,2.8493015455163047
1990,r8.0i2.0,8,2,19.8138427734375,-6.610165803328805
1990,r9.0i1.0,9,1,27.3956298828125,0.831180738366168
1990,r9.0i2.0,9,2,27.70220947265625,1.6422450853430703
1990,r10.0i1.0,10,1,30.64764404296875,4.476916769276496
1990,r10.0i2.0,10,2,27.324951171875,0.9713811459748634
1991,r1.0i1.0,1,1,27.05810546875,0.018422002377718627
1991,r1.0i2.0,1,2,25.92803955078125,-0.4552174443783983
1991,r2.0i1.0,2,1,23.55731201171875,-2.5861232591711953
1991,r2.0i2.0,2,2,28.0546875,1.7900138523267657
1991,r3.0i1.0,3,1,30.19805908203125,3.4322642450747267
1991,r3.0i2.0,3,2,24.92724609375,-0.42572684909986336
1991,r4.0i1.0,4,1,27.577392578125,1.0902643618376366
1991,r4.0i2.0,4,2,26.72296142578125,0.6427904211956523
1991,r5.0i1.0,5,1,30.03350830078125,4.051611858865488
1991,r5.0i2.0,5,2,25.2908935546875,-0.5854651409646756
1991,r6.0i1.0,6,1,23.5916748046875,-2.3993317977241837
1991,r6.0i2.0,6,2,26.747314453125,0.8337163510529884
1991,r7.0i1.0,7,1,28.55279541015625,1.630641771399457
1991,r7.0i2.0,7,2,26.20941162109375,-0.0236723526664413
1991,r8.0i1.0,8,1,25.472900390625,-0.8317287279211953
1991,r8.0i2.0,8,2,27.65618896484375,1.2321803880774453
1991,r9.0i1.0,9,1,25.21807861328125,-1.346370531165082
1991,r9.0i2.0,9,2,23.71875,-2.3412143873131797
1991,r10.0i1.0,10,1,28.2796630859375,2.108935812245246
1991,r10.0i2.0,10,2,29.568359375,3.2147893490998634
1992,r1.0i1.0,1,1,28.2430419921875,1.2033585258152186
1992,r1.0i2.0,1,2,27.23291015625,0.8496531610903517
1992,r2.0i1.0,2,1,26.3658447265625,0.22240945567255466
1992,r2.0i2.0,2,2,24.836181640625,-1.4284920070482343
1992,r3.0i1.0,3,1,20.5672607421875,-6.198534094769023
1992,r3.0i2.0,3,2,28.160400390625,2.8074274477751366
1992,r4.0i1.0,4,1,20.99383544921875,-5.493292767068613
1992,r4.0i2.0,4,2,25.62725830078125,-0.45291270380434767
1992,r5.0i1.0,5,1,26.89422607421875,0.9123296323029884
1992,r5.0i2.0,5,2,25.91485595703125,0.03849726137907439
1992,r6.0i1.0,6,1,25.2393798828125,-0.7516267195991837
1992,r6.0i2.0,6,2,25.819091796875,-0.09450630519701164
1992,r7.0i1.0,7,1,25.3758544921875,-1.546299146569293
1992,r7.0i2.0,7,2,24.5626220703125,-1.6704619034476913
1992,r8.0i1.0,8,1,27.67266845703125,1.3680393384850547
1992,r8.0i2.0,8,2,28.3096923828125,1.8856838060461953
1992,r9.0i1.0,9,1,24.93170166015625,-1.632747484290082
1992,r9.0i2.0,9,2,27.11834716796875,1.0583827806555703
1992,r10.0i1.0,10,1,25.69354248046875,-0.47718479322350404
1992,r10.0i2.0,10,2,27.41790771484375,1.0643376889436134
1993,r1.0i1.0,1,1,24.984375,-2.0553084663722814
1993,r1.0i2.0,1,2,25.13616943359375,-1.2470875615658983
1993,r2.0i1.0,2,1,23.03460693359375,-3.1088283372961953
1993,r2.0i2.0,2,2,22.43011474609375,-3.8345589015794843
1993,r3.0i1.0,3,1,23.9541015625,-2.8116932744565233
1993,r3.0i2.0,3,2,26.92156982421875,1.5685968813688866
1993,r4.0i1.0,4,1,31.06646728515625,4.579339068868887
1993,r4.0i2.0,4,2,23.14080810546875,-2.9393628991168477
1993,r5.0i1.0,5,1,24.97216796875,-1.0097284731657616
1993,r5.0i2.0,5,2,27.9683837890625,2.0920250934103244
1993,r6.0i1.0,6,1,24.67327880859375,-1.3177277938179337
1993,r6.0i2.0,6,2,26.60833740234375,0.6947393002717384
1993,r7.0i1.0,7,1,27.96759033203125,1.045436693274457
1993,r7.0i2.0,7,2,31.0667724609375,4.833688487177309
1993,r8.0i1.0,8,1,25.639892578125,-0.6647365404211953
1993,r8.0i2.0,8,2,24.80584716796875,-1.6181614087975547
1993,r9.0i1.0,9,1,26.16741943359375,-0.397029710852582
1993,r9.0i2.0,9,2,23.324462890625,-2.7355014966881797
1993,r10.0i1.0,10,1,27.4901123046875,1.319385030995246
1993,r10.0i2.0,10,2,28.16766357421875,1.8140935483186134
1994,r1.0i1.0,1,1,23.8138427734375,-3.2258406929347814
1994,r1.0i2.0,1,2,28.769287109375,2.3860301142153517
1994,r2.0i1.0,2,1,27.92010498046875,1.7766697095788047
1994,r2.0i2.0,2,2,22.61383056640625,-3.6508430812669843
1994,r3.0i1.0,3,1,23.6778564453125,-3.0879383916440233
1994,r3.0i2.0,3,2,23.623046875,-1.7299260678498634
1994,r4.0i1.0,4,1,24.756591796875,-1.7305364194123634
1994,r4.0i2.0,4,2,25.34759521484375,-0.7325757897418477
1994,r5.0i1.0,5,1,26.839111328125,0.8572148862092384
1994,r5.0i2.0,5,2,25.0416259765625,-0.8347327190896756
1994,r6.0i1.0,6,1,27.20556640625,1.2145598038383163
1994,r6.0i2.0,6,2,27.278076171875,1.3644780698029884
1994,r7.0i1.0,7,1,26.45623779296875,-0.465915845788043
1994,r7.0i2.0,7,2,25.9132080078125,-0.3198759659476913
1994,r8.0i1.0,8,1,29.6683349609375,3.3637058423913047
1994,r8.0i2.0,8,2,23.67578125,-2.7482273267663047
1994,r9.0i1.0,9,1,25.1929931640625,-1.371455980383832
1994,r9.0i2.0,9,2,26.39947509765625,0.33951071034307034
1994,r10.0i1.0,10,1,26.75860595703125,0.587878683338996
1994,r10.0i2.0,10,2,23.31085205078125,-3.0427179751188866
1995,r1.0i1.0,1,1,30.632568359375,3.5928848930027186
1995,r1.0i2.0,1,2,22.49139404296875,-3.8918629521908983
1995,r2.0i1.0,2,1,26.1424560546875,-0.0009792162024453432
1995,r2.0i2.0,2,2,28.71832275390625,2.4536491062330157
1995,r3.0i1.0,3,1,26.311767578125,-0.4540272588315233
1995,r3.0i2.0,3,2,26.86749267578125,1.5145197329313866
1995,r4.0i1.0,4,1,27.89453125,1.4074030337126366
1995,r4.0i2.0,4,2,25.48388671875,-0.5962842858355977
1995,r5.0i1.0,5,1,29.2662353515625,3.2843389096467384
1995,r5.0i2.0,5,2,25.89306640625,0.016707710597824388
1995,r6.0i1.0,6,1,24.18768310546875,-1.8033234969429337
1995,r6.0i2.0,6,2,23.0533447265625,-2.8602533755095116
1995,r7.0i1.0,7,1,22.747314453125,-4.174839185631793
1995,r7.0i2.0,7,2,24.625244140625,-1.6078398331351913
1995,r8.0i1.0,8,1,26.33001708984375,0.025387971297554657
1995,r8.0i2.0,8,2,23.7271728515625,-2.6968357252038047
1995,r9.0i1.0,9,1,20.97015380859375,-5.594295335852582
1995,r9.0i2.0,9,2,31.81353759765625,5.75357321034307
1995,r10.0i1.0,10,1,29.54730224609375,3.376574972401496
1995,r10.0i2.0,10,2,26.52783203125,0.17426200534986336
1996,r1.0i1.0,1,1,30.1075439453125,3.0678604789402186
1996,r1.0i2.0,1,2,27.02850341796875,0.6452464228091017
1996,r2.0i1.0,2,1,25.673095703125,-0.47033956776494534
1996,r2.0i2.0,2,2,24.54998779296875,-1.7146858547044843
1996,r3.0i1.0,3,1,27.0665283203125,0.3007334833559767
1996,r3.0i2.0,3,2,25.45733642578125,0.10436348293138664
1996,r4.0i1.0,4,1,29.42938232421875,2.9422541079313866
1996,r4.0i2.0,4,2,20.1741943359375,-5.905976668648098
1996,r5.0i1.0,5,1,25.19805908203125,-0.7838373598845116
1996,r5.0i2.0,5,2,23.65850830078125,-2.2178503948709256
1996,r6.0i1.0,6,1,28.51544189453125,2.5244352921195663
1996,r6.0i2.0,6,2,20.9371337890625,-4.976464313009512
1996,r7.0i1.0,7,1,27.73797607421875,0.815822435461957
1996,r7.0i2.0,7,2,25.85113525390625,-0.3819487198539413
1996,r8.0i1.0,8,1,22.63946533203125,-3.6651637865149453
1996,r8.0i2.0,8,2,25.0059814453125,-1.4180271314538047
1996,r9.0i1.0,9,1,25.99981689453125,-0.564632249915082
1996,r9.0i2.0,9,2,24.22430419921875,-1.8356601880944297
1996,r10.0i1.0,10,1,26.7462158203125,0.575488546620246
1996,r10.0i2.0,10,2,29.79913330078125,3.4455632748811134
1997,r1.0i1.0,1,1,23.77630615234375,-3.2633773140285314
1997,r1.0i2.0,1,2,27.635986328125,1.2527293329653517
1997,r2.0i1.0,2,1,24.140869140625,-2.0025661302649453
1997,r2.0i2.0,2,2,26.45782470703125,0.1931510593580157
1997,r3.0i1.0,3,1,23.6209716796875,-3.1448231572690233
1997,r3.0i2.0,3,2,26.3333740234375,0.9804010805876366
1997,r4.0i1.0,4,1,30.23480224609375,3.7476740298063866
1997,r4.0i2.0,4,2,24.21942138671875,-1.8607496178668477
1997,r5.0i1.0,5,1,29.9949951171875,4.013098675271738
1997,r5.0i2.0,5,2,27.3577880859375,1.4814293902853244
1997,r6.0i1.0,6,1,24.92144775390625,-1.0695588485054337
1997,r6.0i2.0,6,2,26.6029052734375,0.6893071713654884
1997,r7.0i1.0,7,1,27.9425048828125,1.020351244055707
1997,r7.0i2.0,7,2,26.99853515625,0.7654511824898087
1997,r8.0i1.0,8,1,22.86273193359375,-3.4418971849524453
1997,r8.0i2.0,8,2,30.943359375,4.519350798233695
1997,r9.0i1.0,9,1,24.7420654296875,-1.822383714758832
1997,r9.0i2.0,9,2,28.6920166015625,2.6320522142493203
1997,r10.0i1.0,10,1,23.97320556640625,-2.197521707286004
1997,r10.0i2.0,10,2,20.54071044921875,-5.812859576681387
1998,r1.0i1.0,1,1,25.38092041015625,-1.6587630562160314
1998,r1.0i2.0,1,2,27.14703369140625,0.7637766962466017
1998,r2.0i1.0,2,1,26.080078125,-0.06335714588994534
1998,r2.0i2.0,2,2,25.5198974609375,-0.7447761867357343
1998,r3.0i1.0,3,1,25.97735595703125,-0.7884388799252733
1998,r3.0i2.0,3,2,24.1724853515625,-1.1804875912873634
1998,r4.0i1.0,4,1,27.2454833984375,0.7583551821501366
1998,r4.0i2.0,4,2,29.4454345703125,3.3652635657269023
1998,r5.0i1.0,5,1,29.90643310546875,3.9245366635529884
1998,r5.0i2.0,5,2,26.2633056640625,0.3869469684103244
1998,r6.0i1.0,6,1,27.3619384765625,1.3709318741508163
1998,r6.0i2.0,6,2,26.778564453125,0.8649663510529884
1998,r7.0i1.0,7,1,28.6883544921875,1.766200853430707
1998,r7.0i2.0,7,2,24.184326171875,-2.0487578018851913
1998,r8.0i1.0,8,1,24.3817138671875,-1.9229152513586953
1998,r8.0i2.0,8,2,30.0972900390625,3.6732814622961953
1998,r9.0i1.0,9,1,27.121826171875,0.557377027428668
1998,r9.0i2.0,9,2,25.8897705078125,-0.17019387950067966
1998,r10.0i1.0,10,1,23.6890869140625,-2.481640359629754
1998,r10.0i2.0,10,2,27.89642333984375,1.5428533139436134
1999,r1.0i1.0,1,1,26.19464111328125,-0.8450423530910314
1999,r1.0i2.0,1,2,26.36431884765625,-0.018938147503398284
1999,r2.0i1.0,2,1,28.77496337890625,2.6315281080163047
1999,r2.0i2.0,2,2,25.32080078125,-0.9438728664232343
1999,r3.0i1.0,3,1,29.4556884765625,2.6898936396059767
1999,r3.0i2.0,3,2,22.89178466796875,-2.4611882748811134
1999,r4.0i1.0,4,1,21.3974609375,-5.089667278787363
1999,r4.0i2.0,4,2,23.39208984375,-2.6880811608355977
1999,r5.0i1.0,5,1,31.0570068359375,5.075110394021738
1999,r5.0i2.0,5,2,24.04095458984375,-1.8354041058084256
1999,r6.0i1.0,6,1,25.7691650390625,-0.2218415633491837
1999,r6.0i2.0,6,2,25.06341552734375,-0.8501825747282616
1999,r7.0i1.0,7,1,27.06378173828125,0.14162809952445699
1999,r7.0i2.0,7,2,23.592529296875,-2.6405546768851913
1999,r8.0i1.0,8,1,27.50177001953125,1.1971409009850547
1999,r8.0i2.0,8,2,23.8665771484375,-2.5574314283288047
1999,r9.0i1.0,9,1,26.54034423828125,-0.024104906165081985
1999,r9.0i2.0,9,2,25.47454833984375,-0.5854160474694297
1999,r10.0i1.0,10,1,26.22705078125,0.056323507557745955
1999,r10.0i2.0,10,2,26.22509765625,-0.12847236965013664
2000,r1.0i1.0,1,1,30.489013671875,3.4493302055027186
2000,r1.0i2.0,1,2,26.3045654296875,-0.07869156547214828
2000,r2.0i1.0,2,1,22.87066650390625,-3.2727687669836953
2000,r2.0i2.0,2,2,26.99761962890625,0.7329459812330157
2000,r3.0i1.0,3,1,31.178955078125,4.413160241168477
2000,r3.0i2.0,3,2,23.22283935546875,-2.1301335873811134
2000,r4.0i1.0,4,1,24.95306396484375,-1.5340642514436134
2000,r4.0i2.0,4,2,26.6456298828125,0.5654588782269023
2000,r5.0i1.0,5,1,25.0445556640625,-0.9373407778532616
2000,r5.0i2.0,5,2,19.7545166015625,-6.121842094089676
2000,r6.0i1.0,6,1,24.90350341796875,-1.0875031844429337
2000,r6.0i2.0,6,2,26.1102294921875,0.19663139011548836
2000,r7.0i1.0,7,1,27.60540771484375,0.683254076086957
2000,r7.0i2.0,7,2,29.1337890625,2.9007050887398087
2000,r8.0i1.0,8,1,27.538330078125,1.2337009595788047
2000,r8.0i2.0,8,2,29.39007568359375,2.9660671068274453
2000,r9.0i1.0,9,1,26.271240234375,-0.293208910071332
2000,r9.0i2.0,9,2,26.4581298828125,0.39816549549932034
2000,r10.0i1.0,10,1,22.71240234375,-3.458324929942254
2000,r10.0i2.0,10,2,27.05364990234375,0.7000798764436134
2001,r1.0i1.0,1,1,24.64971923828125,-2.3899642280910314
2001,r1.0i2.0,1,2,30.4681396484375,4.084882653277852
2001,r2.0i1.0,2,1,26.6165771484375,0.47314187754755466
2001,r2.0i2.0,2,2,24.9324951171875,-1.3321785304857343
2001,r3.0i1.0,3,1,26.6341552734375,-0.13163956351902328
2001,r3.0i2.0,3,2,26.9351806640625,1.5822077212126366
2001,r4.0i1.0,4,1,29.43408203125,2.9469538149626366
2001,r4.0i2.0,4,2,24.861572265625,-1.2185987389605977
2001,r5.0i1.0,5,1,27.44189453125,1.4599980893342384
2001,r5.0i2.0,5,2,25.8626708984375,-0.013687797214675612
2001,r6.0i1.0,6,1,27.50872802734375,1.5177214249320663
2001,r6.0i2.0,6,2,22.8184814453125,-3.0951166567595116
2001,r7.0i1.0,7,1,29.4710693359375,2.548915697180707
2001,r7.0i2.0,7,2,24.72125244140625,-1.5118315323539413
2001,r8.0i1.0,8,1,23.76171875,-2.5429103685461953
2001,r8.0i2.0,8,2,23.35693359375,-3.0670749830163047
2001,r9.0i1.0,9,1,28.40802001953125,1.843570875084918
2001,r9.0i2.0,9,2,28.33050537109375,2.2705409837805703
2001,r10.0i1.0,10,1,27.65521240234375,1.484485128651496
2001,r10.0i2.0,10,2,26.5859375,0.23236747409986336
2002,r1.0i1.0,1,1,30.53448486328125,3.4948013969089686
2002,r1.0i2.0,1,2,25.06878662109375,-1.3144703740658983
2002,r2.0i1.0,2,1,26.7418212890625,0.5983860181725547
2002,r2.0i2.0,2,2,26.9178466796875,0.6531730320142657
2002,r3.0i1.0,3,1,21.8115234375,-4.954271399456523
